851632_reviewed	Nucleus, nucleolus
854543_reviewed	Cytoplasm
853397_reviewed	Nucleus
851379_reviewed	Nucleus
854034_reviewed	Nucleus
854162_reviewed	Nucleus, nucleolus
854079_reviewed	Cytoplasm
856249_reviewed	Cytoplasm
851513_reviewed	Cytoplasm
850601_reviewed	Cytoplasm
853899_reviewed	Cytoplasm
850440_reviewed	Cytoplasm
852084_reviewed	Nucleus
856307_reviewed	Nucleus
852344_reviewed	Nucleus
851548_reviewed	Nucleus, nucleolus
854379_reviewed	Cytoplasm
852039_reviewed	Cytoplasm
856912_reviewed	Cytoplasm. Nucleus. Note=Predominantly cytoplasmic. Rapidly shuttles between the nucleus and the cytoplasm. Can be exported from the nucleus through at least 2 distinct pathways, the main being dependent on the exportin CRM1, and the second requiring MEX67 and ongoing mRNA export. Import is mediated by the importin SXM1
854026_reviewed	Cytoplasm
856846_reviewed	Cytoplasm
852042_reviewed	Cytoplasm
856255_reviewed	Nucleus, nucleolus
854138_reviewed	Cytoplasm
855489_reviewed	Cytoplasm
856466_reviewed	Cytoplasm. Nucleus, nucleolus
854023_reviewed	Cytoplasm
851447_reviewed	Cytoplasm
851874_reviewed	Cytoplasm
852987_reviewed	Cytoplasm
853109_reviewed	Cytoplasm
854243_reviewed	Cytoplasm
856481_reviewed	Nucleus
850401_reviewed	Cytoplasm
853442_reviewed	Nucleus
854382_reviewed	Nucleus
853713_reviewed	Nucleus
855737_reviewed	Nucleus
856320_reviewed	Cytoplasm
854283_reviewed	Nucleus
853895_reviewed	Nucleus
851404_reviewed	Nucleus
855571_reviewed	Nucleus
856226_reviewed	Nucleus, nucleolus
855473_reviewed	Nucleus, nucleolus
852451_reviewed	Nucleus
856317_reviewed	Cytoplasm
854791_reviewed	Nucleus
853301_reviewed	Nucleus. Cytoplasm. Cytoplasm, P-body. Note=Seems to shuttle between nucleus and cytoplasm in a complex with RPB7
852013_reviewed	Nucleus. Cytoplasm. Cytoplasm, P-body. Note=Seems to shuttle between nucleus and cytoplasm in a complex with RPB4
853293_reviewed	Nucleus, nucleolus
856119_reviewed	Nucleus, nucleolus
854518_reviewed	Nucleus, nucleolus
855161_reviewed	Nucleus
854229_reviewed	Cytoplasm
855925_reviewed	Nucleus. Cytoplasm, perinuclear region. Note=Predominantly nuclear, is able to exit the nucleus in an RNA-dependent manner
855155_reviewed	Nucleus
851716_reviewed	Nucleus
851475_reviewed	Nucleus
854940_reviewed	Nucleus
856572_reviewed	Nucleus
855468_reviewed	Nucleus
855116_reviewed	Nucleus
856146_reviewed	Nucleus
855049_reviewed	Nucleus
851071_reviewed	Nucleus
851897_reviewed	Nucleus
853877_reviewed	Nucleus
850720_reviewed	Nucleus
850419_reviewed	Nucleus
850598_reviewed	Nucleus
854912_reviewed	Nucleus
851032_reviewed	Nucleus
854680_reviewed	Nucleus
853192_reviewed	Nucleus
853985_reviewed	Nucleus
854345_reviewed	Nucleus
852726_reviewed	Nucleus
855485_reviewed	Nucleus
856743_reviewed	Nucleus
856437_reviewed	Nucleus
852996_reviewed	Nucleus
850760_reviewed	Nucleus
852421_reviewed	Nucleus
852938_reviewed	Nucleus
854277_reviewed	Nucleus
852416_reviewed	Nucleus
854960_reviewed	Nucleus
853857_reviewed	Nucleus
852896_reviewed	Cytoplasm
851821_reviewed	Nucleus
851827_reviewed	Nucleus
854749_reviewed	Nucleus
851678_reviewed	Cytoplasm. Nucleus
852319_reviewed	Cytoplasm
850682_reviewed	Cytoplasm
853320_reviewed	Cytoplasm. Nucleus
854116_reviewed	Nucleus, nucleolus
853160_reviewed	Nucleus, nucleolus
